Sucursal;Editorial;Tema;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
9 DE JULIO;PARRAGON;INFANTILES;18;6;2016;BLANCA NIEVE Y LOS SIETE ENANOS - CLASICOS DE DISN;150;1
9 DE JULIO;PARRAGON;INFANTILES;21;6;2016;BELLA Y LA BESTIA LA - CLASICOS DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;24;6;2016;NAVIDADES CON MICKEY - CLASICOS DE DISNEY;195;1
9 DE JULIO;PARRAGON;INFANTILES;25;6;2016;LIBRO SECRETO DE BLANCA NIEVES EL;150;1
9 DE JULIO;PARRAGON;INFANTILES;28;6;2016;AVIONES 2 EQUIPO DE RESCATE - CLASICOS DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;28;6;2016;ZOOTOPIA - CLASICOS DINEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;4;7;2016;SECRETOS DE SAMURAI-POWER RANGERS;130;1
9 DE JULIO;PARRAGON;INFANTILES;6;7;2016;BOUTIQUE DE MOÑOS DE MINNIE LA - SET COMPLETO DE;130;1
9 DE JULIO;PARRAGON;INFANTILES;8;7;2016;BAMBI - CUENTO EN 3D;160;1
9 DE JULIO;PARRAGON;INFANTILES;8;7;2016;TINKER BELL Y LAS HADAS - CLASICOS DE DISNEY;160;1
9 DE JULIO;PARRAGON;INFANTILES;8;7;2016;ZOOTOPIA - CLASICOS DINEY;160;1
9 DE JULIO;PARRAGON;INFANTILES;11;7;2016;PACK INFANTIL ECOLOGICO - PUEDO HACER DE TODO;275;1
9 DE JULIO;PARRAGON;INFANTILES;12;7;2016;AVIONES - CLASICOS DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;13;7;2016;BOUTIQUE DE MOÑOS DE MINNIE LA - SET COMPLETO DE;100;1
9 DE JULIO;PARRAGON;INFANTILES;13;7;2016;PACK INFANTIL ECOLOGICO - PUEDO HACER DE TODO;275;1
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;PULSERAS DE LA AMISTAD;001;8
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;PASATIEMPOS HORRIBLES PELUDOS Y ESPELUZNANTES;001;11
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;LIBRO SECRETO DE BLANCA NIEVES EL;001;7
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;AMAZING SPIDER-MAN - TELARAÑAS DE SECRETOS;130;1
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;DISEÑO DE JOYAS;001;11
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;MI LIBRIO -BOLSO LA CENICIENTA;001;8
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;BOUTIQUE DE MOÑOS DE MINNIE LA - SET COMPLETO DE;001;13
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;MI PROPIO LIBRO DE RECORTES;001;12
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;BLANCA NIEVES Y LOS SIETE ENANOS - LIBRO Y CD;001;2
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;LIBRO DE LA SELVA EL - LIBRO Y CD;001;11
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;CASA DE MICKEY MOUSE LA - SET COMPLETO DE REGALO;001;14
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;MI LIBRO - BOLSO - MINNIE;001;8
9 DE JULIO;PARRAGON;INFANTILES;14;7;2016;LIBRO SECRETO DE ARIEL EL;001;5
9 DE JULIO;PARRAGON;INFANTILES;15;7;2016;FLORES - RELAJESE Y LIBERE LA MENTE COLOREANDO;300;1
9 DE JULIO;PARRAGON;INFANTILES;16;7;2016;MI PROPIO LIBRO DE RECORTES;200;1
9 DE JULIO;PARRAGON;INFANTILES;16;7;2016;DISEÑO DE JOYAS;200;1
9 DE JULIO;PARRAGON;INFANTILES;18;7;2016;TINKER BELL Y LAS HADAS - CLASICOS DE DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;18;7;2016;SIRENITA LA - CLASICOS DE DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;18;7;2016;BAMBI - CLASICOS DE DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;18;7;2016;LA DAMA Y EL VAGABUNDO - CUENTO EN 3D;160;1
9 DE JULIO;PARRAGON;INFANTILES;19;7;2016;LIBRO DE LOS SECRETOS DE MERIDA EL;120;1
9 DE JULIO;PARRAGON;INFANTILES;29;7;2016;LA DAMA Y EL VAGABUNDO - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;29;7;2016;101 DALMATAS - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;4;8;2016;FLORES - RELAJESE Y LIBERE LA MENTE COLOREANDO;280;1
9 DE JULIO;PARRAGON;INFANTILES;6;8;2016;DIA AJETREADO - 45 SONIDOS;295;1
9 DE JULIO;PARRAGON;INFANTILES;8;8;2016;AVIONES - CLASICOS DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;10;8;2016;BOUTIQUE DE MOÑOS DE MINNIE LA - SET COMPLETO DE;130;1
9 DE JULIO;PARRAGON;INFANTILES;15;8;2016;MONSTERS INIVERSITY - CLASICOS DISNEY;001;1
9 DE JULIO;PARRAGON;INFANTILES;15;8;2016;AVENTURAS DE DISNEY JUNIOR - TESORO DE CUENTOS;001;1
9 DE JULIO;PARRAGON;INFANTILES;15;8;2016;101 DALMATAS - CLASICOS DE DISNEY;001;1
9 DE JULIO;PARRAGON;INFANTILES;22;8;2016;LIBRO DE LA SELVA EL - LIBRO Y CD;160;1
9 DE JULIO;PARRAGON;INFANTILES;24;8;2016;PETER PAN - CUENTO EN 3D;180;1
9 DE JULIO;PARRAGON;INFANTILES;24;8;2016;NAVIDADES CON MICKEY - CLASICOS DE DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;25;8;2016;DISNEY CREA ARMA TUS TITERES PRINCESAS;150;1
9 DE JULIO;PARRAGON;INFANTILES;5;9;2016;PASATIEMPOS HORRIBLES PELUDOS Y ESPELUZNANTES;100;1
9 DE JULIO;PARRAGON;INFANTILES;8;9;2016;CASA DE MICKEY MOUSE LA - SET COMPLETO DE REGALO;130;1
9 DE JULIO;PARRAGON;INFANTILES;9;9;2016;DUMBO - CLASICOS DE DISNEY;140;1
9 DE JULIO;PARRAGON;INFANTILES;9;9;2016;MIS MEJORES CUENTOS CLASICOS - COLECCION CON CD;490;1
9 DE JULIO;PARRAGON;INFANTILES;9;9;2016;BAMBI - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;9;9;2016;101 DALMATAS - CUENTO EN 3D;100;1
9 DE JULIO;PARRAGON;INFANTILES;9;9;2016;CUENTO DE 3D - EL REY LEON;150;1
9 DE JULIO;PARRAGON;INFANTILES;10;9;2016;DISNEY PIXAR LATA FELICES;285;1
9 DE JULIO;PARRAGON;INFANTILES;21;9;2016;MERIENDA DE BELLA LA;275;1
9 DE JULIO;PARRAGON;INFANTILES;22;9;2016;MERIENDA DE BELLA LA;275;1
9 DE JULIO;PARRAGON;INFANTILES;22;9;2016;AMAZING SPIDER-MAN - TELARAÑAS DE SECRETOS;180;1
9 DE JULIO;PARRAGON;INFANTILES;8;10;2016;BAMBI - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;14;10;2016;GRAN TESORO PARA NIÑOS DE 3 AÑOS;200;1
9 DE JULIO;PARRAGON;INFANTILES;15;10;2016;LA DAMA Y EL VAGABUNDO - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;17;10;2016;AVENTURAS DE DISNEY JUNIOR - TESORO DE CUENTOS;360;1
9 DE JULIO;PARRAGON;INFANTILES;20;10;2016;SIRENITA LA - CLASICOS DE DISNEY;150;1
9 DE JULIO;PARRAGON;INFANTILES;22;10;2016;PETER PAN - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;22;10;2016;CUENTO DE 3D - EL REY LEON;150;1
9 DE JULIO;PARRAGON;INFANTILES;28;10;2016;DIA AJETREADO - 45 SONIDOS;300;1
9 DE JULIO;PARRAGON;INFANTILES;4;11;2016;DISNEY CREA ARMA TUS TITERES PRINCESAS;001;1
9 DE JULIO;PARRAGON;INFANTILES;4;11;2016;TUS CUENTOS DE BUENAS NOCHES LEE Y ESCUCHA;001;1
9 DE JULIO;PARRAGON;INFANTILES;4;11;2016;CUENTO DE 3D - EL REY LEON;200;1
9 DE JULIO;PARRAGON;INFANTILES;4;11;2016;MICKEY MOUSE - CAJITA DE LATA;001;1
9 DE JULIO;PARRAGON;INFANTILES;4;11;2016;TINKERBELL Y EL SECRETO DE LAS HADAS - CUENTO Y ES;001;2
9 DE JULIO;PARRAGON;INFANTILES;11;11;2016;PROFFESOR MURPHYS - MISTERIOS DE METAL;001;1
9 DE JULIO;PARRAGON;INFANTILES;11;11;2016;PROFESSOR MURPHYS - CARTAS;001;1
9 DE JULIO;PARRAGON;INFANTILES;11;11;2016;PROFESSOR MURPHYS - MISTERIOS DE MADERA;001;1
9 DE JULIO;PARRAGON;INFANTILES;19;11;2016;MI LIBRO - BOLSO - MINNIE;200;1
9 DE JULIO;PARRAGON;INFANTILES;9;12;2016;BAMBI - CUENTO EN 3D;150;1
9 DE JULIO;PARRAGON;INFANTILES;14;12;2016;BAMBI - CLASICOS DE DISNEY;210;1
9 DE JULIO;PARRAGON;INFANTILES;14;12;2016;PINOCHO - CLASICOS DISNEY;210;1
9 DE JULIO;PARRAGON;INFANTILES;15;12;2016;PACK INFANTIL ECOLOGICO - COMO ME SIENTO;238;1
9 DE JULIO;PARRAGON;INFANTILES;15;12;2016;BELLA DURMIENTE LA - CLASICOS DISNEY;156;1
9 DE JULIO;PARRAGON;INFANTILES;15;12;2016;101 DALMATAS - CLASICOS DE DISNEY;156;1
9 DE JULIO;PARRAGON;INFANTILES;17;12;2016;CARS - CLASICOS DISNEY;200;1
9 DE JULIO;PARRAGON;INFANTILES;20;12;2016;AMAZING SPIDER-MAN - TELARAÑAS DE SECRETOS;175;1
9 DE JULIO;PARRAGON;INFANTILES;22;12;2016;BAMBI - CUENTO EN 3D;200;1
9 DE JULIO;PARRAGON;INFANTILES;26;12;2016;LIBRO SECRETO DE BLANCA NIEVES EL;180;1
9 DE JULIO;PARRAGON;JUVENILES;14;7;2016;SOLO PARA CHICAS;001;10
9 DE JULIO;PARRAGON;JUVENILES;14;7;2016;CHICA AL 100 %;001;5
9 DE JULIO;PARRAGON;JUVENILES;9;9;2016;CHICA AL 100 %;105;1
9 DE JULIO;KEL;INFANTILES;10;6;2016;1 2 3 MANIA;120;1
9 DE JULIO;LEXIS-NEXIS;DERECHO;30;6;2016;HISTORIA CONSTITUCIONAL ARGENTINA;350;1
9 DE JULIO;LEXIS-NEXIS;DERECHO;27;9;2016;COMO HACER UNA DEMANDA;582;1
9 DE JULIO;LEXIS-NEXIS;DERECHO;16;12;2016;COMO HACER UNA DEMANDA;582;1
9 DE JULIO;COMUNICARTE;LITERATURA;25;7;2016;CONSTRUCCION DEL CAMINO LECTOR EL;210;1
9 DE JULIO;CAPITAL INTELECTUAL;DEPORTES;10;9;2016;HISTORIAS NEGRAS DEL FUTBOL;203;1
9 DE JULIO;CAPITAL INTELECTUAL;DEPORTES;3;12;2016;NUEVAS HISTORIAS NEGRAS DEL FUTBOL ARGENTINO;290;1
9 DE JULIO;CAPITAL INTELECTUAL;NOVELAS;30;12;2016;RIO OSCURO EL;160;1
9 DE JULIO;CAPITAL INTELECTUAL;POLITICA;18;8;2016;KATRINA EL IMPERIO AL DESNUDO;160;1
9 DE JULIO;EL SEVIER;MEDICINA;10;6;2016;FISIOLOGIA 8 EDICION;1000;1
9 DE JULIO;EL SEVIER;MEDICINA;23;6;2016;PHTLS - SOPORTE VITAL BASICO Y AVANZADO EN EL TRAU;920;1
9 DE JULIO;EL SEVIER;MEDICINA;25;6;2016;MANUAL DE POSICIONES Y TECNICAS RADIOLOGICAS;550;1
9 DE JULIO;EL SEVIER;MEDICINA;1;7;2016;ANATOMIA HUMANA - T.3 - MIEMBROS;1350;1
9 DE JULIO;EL SEVIER;MEDICINA;25;7;2016;ANATOMIA HUMANA - T.3 - MIEMBROS;1350;1
9 DE JULIO;EL SEVIER;MEDICINA;25;7;2016;ANATOMIA HUMANA - T.4 - SISTEMA NERVIOSO;1670;1
9 DE JULIO;EL SEVIER;MEDICINA;22;8;2016;DIAGNOSTICO ENFERMEROS 2015-2017 DEFINICIONES Y CL;760;1
9 DE JULIO;EL SEVIER;MEDICINA;7;9;2016;COMPENDIO DE FISIOLOGIA MEDICA 13 ED.;830;1
9 DE JULIO;EL SEVIER;MEDICINA;27;9;2016;DIAGNOSTICO ENFERMEROS 2015-2017 DEFINICIONES Y CL;760;1
9 DE JULIO;EL SEVIER;MEDICINA;1;10;2016;DIAGNOSTICO ENFERMEROS 2015-2017 DEFINICIONES Y CL;760;1
9 DE JULIO;EL SEVIER;MEDICINA;11;10;2016;COMPENDIO DE FISIOLOGIA MEDICA 13 ED.;830;1
9 DE JULIO;EL SEVIER;MEDICINA;21;10;2016;PHTLS - SOPORTE VITAL BASICO Y AVANZADO EN EL TRAU;950;1
9 DE JULIO;EL SEVIER;MEDICINA;23;11;2016;COMPENDIO DE FISIOLOGIA MEDICA 13 ED.;850;1
9 DE JULIO;LITTERA;NOVELAS;25;6;2016;INAUGURACION LA;120;1
9 DE JULIO;HOJAS DE LUZ;OCULTISMO ESOTERISMO. MISTERI;19;11;2016;LIBRO DE ENOC EL;220;1
9 DE JULIO;HOLA CHICOS;TEXTOS ESCOLARES;14;6;2016;MANCHA 3 AÑOS;290;1
9 DE JULIO;HOLA CHICOS;TEXTOS ESCOLARES;21;6;2016;MANCHA 3 AÑOS;50;1
9 DE JULIO;HOLA CHICOS;TEXTOS ESCOLARES;7;7;2016;UN BICHERIO 4 ANOS;305;1
9 DE JULIO;HOLA CHICOS;TEXTOS ESCOLARES;23;7;2016;MANCHA 3 AÑOS;100;1
9 DE JULIO;HOLA CHICOS;TEXTOS ESCOLARES;2;9;2016;PROYECTOS Y UNIDADES DIDACTICAS;180;1
9 DE JULIO;HOLA CHICOS;TEXTOS ESCOLARES;2;12;2016;UN BICHERIO 4 ANOS;315;1
9 DE JULIO;OQO;INFANTILES;20;8;2016;CABALLERO PEPINO;100;1
9 DE JULIO;CB EDICIONES;NOVELAS;1;6;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;6;6;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;10;6;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;27;7;2016;SAPOS DE LA MEMORIA LOS;1275;3
9 DE JULIO;CB EDICIONES;NOVELAS;2;8;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;3;8;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;5;8;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;11;8;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;11;8;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;18;8;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;8;9;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;8;9;2016;SAPOS DE LA MEMORIA LOS;290;1
9 DE JULIO;CB EDICIONES;NOVELAS;10;9;2016;SAPOS DE LA MEMORIA LOS;120;1
9 DE JULIO;CB EDICIONES;NOVELAS;11;10;2016;SAPOS DE LA MEMORIA LOS;1275;2
9 DE JULIO;CB EDICIONES;NOVELAS;20;10;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;21;10;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;27;10;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;8;11;2016;SAPOS DE LA MEMORIA LOS;150;1
9 DE JULIO;CB EDICIONES;NOVELAS;11;11;2016;SAPOS DE LA MEMORIA LOS;001;2
9 DE JULIO;CB EDICIONES;NOVELAS;5;12;2016;SAPOS DE LA MEMORIA LOS;190;1
9 DE JULIO;CB EDICIONES;NOVELAS;19;12;2016;SAPOS DE LA MEMORIA LOS;1615;1
9 DE JULIO;CB EDICIONES;NOVELAS;20;12;2016;SAPOS DE LA MEMORIA LOS;1615;1
9 DE JULIO;CB EDICIONES;NOVELAS;21;12;2016;SAPOS DE LA MEMORIA LOS;1615;1
9 DE JULIO;CB EDICIONES;NOVELAS;21;12;2016;SAPOS DE LA MEMORIA LOS;190;1
9 DE JULIO;CB EDICIONES;NOVELAS;23;12;2016;SAPOS DE LA MEMORIA LOS;1615;1
9 DE JULIO;SEGURIDAD Y DEFENSA.COM;DERECHO;6;8;2016;CONTRAESPIONAJE ELECTRONICO E INTELIGENCIA;120;1
9 DE JULIO;NISNO EDICIONES;ARQUITECTURA;8;6;2016;MANUAL PRACTICO DE INSTALACIONES SANITARIA 1;370;1
9 DE JULIO;NISNO EDICIONES;ARQUITECTURA;22;7;2016;MANUAL PRACTICO DE INSTALACIONES SANITARIA 1;390;1
9 DE JULIO;NISNO EDICIONES;ARQUITECTURA;27;8;2016;MANUAL PRACTICO DE INSTALACIONES SANITARIA 1;385;1
9 DE JULIO;NISNO EDICIONES;ARQUITECTURA;14;9;2016;MANUAL PRACTICO DE INSTALACIONES SANITARIA 1;390;1
9 DE JULIO;PEARSON EDUCACION;COMPUTACION;28;12;2016;INGENIERIA DE SOFTWARE 9 EDIC;680;1
9 DE JULIO;PEARSON EDUCACION;EMPRESA - NEGOCIOS;22;8;2016;FUNDAMENTOS DE ESTRATEGIA;400;1
9 DE JULIO;PEARSON EDUCACION;FISICA;3;10;2016;FISICA UNIVERSITARIA VOL. 2 CON FISICA MODERNA 13E;780;1
9 DE JULIO;PEARSON EDUCACION;FISICA;10;11;2016;FISICA UNIVERSITARIA VOL. 2 CON FISICA MODERNA 13E;800;1
9 DE JULIO;PEARSON EDUCACION;FISICA;27;12;2016;FISICA UNIVERSITARIA VOL. 2 CON FISICA MODERNA 13E;800;1
9 DE JULIO;PEARSON EDUCACION;IDIOMAS;18;8;2016;SPEAKOUT PRE INTERMEDIATE FLEXI BOOK 2;460;1
9 DE JULIO;PEARSON EDUCACION;INGENIERIA;8;9;2016;INTRODUCCION A LA CIENCIA DE MATERIALES PARA INGEN;1200;1
9 DE JULIO;PEARSON EDUCACION;INGENIERIA;26;9;2016;ELEMENTOS DE INGENIERIA DE LAS REACCIONES QUIMICAS;6545;1
9 DE JULIO;PEARSON EDUCACION;INGLES;1;6;2016;BACKPACK GOLD 3 - SB;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;2;6;2016;WHAT´S UP STARTER 2ª EDC;300;1
9 DE JULIO;PEARSON EDUCACION;INGLES;7;6;2016;WHAT´S UP STARTER 2ª EDC;300;1
9 DE JULIO;PEARSON EDUCACION;INGLES;7;6;2016;NEW TOTAL ENGLISH - STARTER FLEXI COURSE BOOK 1;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;8;6;2016;MY LIFE STARTER STUDENTS BOOK;320;1
9 DE JULIO;PEARSON EDUCACION;INGLES;10;6;2016;MY LIFE STARTER STUDENTS BOOK;320;1
9 DE JULIO;PEARSON EDUCACION;INGLES;11;6;2016;MY LIFE STARTER STUDENTS BOOK;320;1
9 DE JULIO;PEARSON EDUCACION;INGLES;11;6;2016;UPBEAT STARTER SB;450;1
9 DE JULIO;PEARSON EDUCACION;INGLES;23;6;2016;MY LIFE STARTER STUDENTS BOOK;320;1
9 DE JULIO;PEARSON EDUCACION;INGLES;25;6;2016;DISCOVER ENGLISH 1- STUDENTS BOOK;410;1
9 DE JULIO;PEARSON EDUCACION;INGLES;28;6;2016;BACKPACK GOLD 3 - SB;390;1
9 DE JULIO;PEARSON EDUCACION;INGLES;29;6;2016;MY LIFE STARTER STUDENTS BOOK;320;1
9 DE JULIO;PEARSON EDUCACION;INGLES;29;6;2016;WHAT´S UP STARTER 2ª EDC;330;1
9 DE JULIO;PEARSON EDUCACION;INGLES;29;6;2016;WHAT´S UP STARTER 2ª EDC;300;1
9 DE JULIO;PEARSON EDUCACION;INGLES;11;7;2016;MY LIFE STARTER STUDENTS BOOK;300;1
9 DE JULIO;PEARSON EDUCACION;INGLES;11;7;2016;BACKPACK GOLD 3 - SB;390;1
9 DE JULIO;PEARSON EDUCACION;INGLES;12;7;2016;NEW TOTAL ENGLISH STARTER BOOK 2;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;13;7;2016;TOP NOTCH 1B ACTIVEBOOK - 2ª EDIC;460;1
9 DE JULIO;PEARSON EDUCACION;INGLES;13;7;2016;NEW TOTAL ENGLISH UPPER-INTERMEDIATE 2 COURSE BOOK;420;1
9 DE JULIO;PEARSON EDUCACION;INGLES;28;7;2016;GOLD EXPERIENCE A2 - SB - MY ENGLISH LAB;550;1
9 DE JULIO;PEARSON EDUCACION;INGLES;28;7;2016;TOP NOTCH 2B STUDENT BOOK /WORKBOOK WITH ACTIVITE;460;1
9 DE JULIO;PEARSON EDUCACION;INGLES;29;7;2016;NEW TOTAL ENGLISH UPPER-INTERMEDIATE 2 COURSE BOOK;410;1
9 DE JULIO;PEARSON EDUCACION;INGLES;29;7;2016;GOLD EXPERIENCE A1 - WB PRE-KEY;240;1
9 DE JULIO;PEARSON EDUCACION;INGLES;30;7;2016;NEW TOTAL ENGLISH STARTER BOOK 2;420;1
9 DE JULIO;PEARSON EDUCACION;INGLES;2;8;2016;LONGMAN YOUNG CHILDRENS PICTURE DICTIONARY;160;1
9 DE JULIO;PEARSON EDUCACION;INGLES;2;8;2016;NEW TOTAL ENGLISH ELEMENTARY FLEXI COURSE BOOK 2;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;4;8;2016;NEW TOTAL ENGLISH - INTERMEDIATE FLEXI COUR BO 2;410;1
9 DE JULIO;PEARSON EDUCACION;INGLES;4;8;2016;BIG ENGLISH 1 - PUPILS BOOK;420;1
9 DE JULIO;PEARSON EDUCACION;INGLES;4;8;2016;BOG ENGLISH 1 - ACTIVITY BOOK;280;1
9 DE JULIO;PEARSON EDUCACION;INGLES;6;8;2016;BACKPACK GOLD 1 - SB + CD-ROM;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;8;8;2016;NEW TOTAL ENGLISH ELEMENTARY FLEXI COURSE BOOK 2;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;8;8;2016;TOP NOTCH 2B ACTIVEBOOK 2ª EDIC;460;1
9 DE JULIO;PEARSON EDUCACION;INGLES;10;8;2016;DISCOVER ENGLISH 2 - SB;410;1
9 DE JULIO;PEARSON EDUCACION;INGLES;10;8;2016;DISCOVER ENGLISH 2 - WB;260;1
9 DE JULIO;PEARSON EDUCACION;INGLES;10;8;2016;NEW TOTAL ENGLISH ELEMENTARY FLEXI COURSE BOOK 2;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;13;8;2016;TOP NOTCH 2B STUDENT BOOK /WORKBOOK WITH ACTIVITE;475;1
9 DE JULIO;PEARSON EDUCACION;INGLES;16;8;2016;TOP NOTCH 2B ACTIVEBOOK 2ª EDIC;460;1
9 DE JULIO;PEARSON EDUCACION;INGLES;16;8;2016;BIG ENGLISH LEVEL 1 CLASS AUDIO CDS;370;1
9 DE JULIO;PEARSON EDUCACION;INGLES;16;8;2016;BOG ENGLISH 1 - ACTIVITY BOOK;280;1
9 DE JULIO;PEARSON EDUCACION;INGLES;16;8;2016;BIG ENGLISH 1 TEACHERS BOOK;550;1
9 DE JULIO;PEARSON EDUCACION;INGLES;17;8;2016;TOP NOTCH 3B ACTIVEBOOK 2º EDIC;450;1
9 DE JULIO;PEARSON EDUCACION;INGLES;17;8;2016;NEW TOTAL ENGLISH - INTERMEDIATE FLEXI COUR BO 2;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;18;8;2016;SPEAKOUT PRE INTERMEDIATE BOOK 1;460;1
9 DE JULIO;PEARSON EDUCACION;INGLES;22;8;2016;UPBEAT STARTER - LANGUAGE BUILDER;290;1
9 DE JULIO;PEARSON EDUCACION;INGLES;22;8;2016;TOP NOTCH 3B SPLIT: STUDENT BOOK WITH ACTIVEBOOK A;560;1
9 DE JULIO;PEARSON EDUCACION;INGLES;22;8;2016;UPBEAT STARTER SB;450;1
9 DE JULIO;PEARSON EDUCACION;INGLES;22;8;2016;NEW TOTAL ENGLISH - INTERMEDIATE FLEXI COUR BO 2;430;1
9 DE JULIO;PEARSON EDUCACION;INGLES;22;8;2016;NEW TOTAL ENGLISH UPPER-INTERMEDIATE 2 COURSE BOOK;400;1
9 DE JULIO;PEARSON EDUCACION;INGLES;23;8;2016;WHAT´S UP STARTER 2ª EDC;320;1
9 DE JULIO;PEARSON EDUCACION;INGLES;23;8;2016;DISCOVER ENGLISH 2 - SB;430;1
9 DE JULIO;PEARSON EDUCACION;INGLES;24;8;2016;DISCOVER ENGLISH 2 - SB;430;1
9 DE JULIO;PEARSON EDUCACION;INGLES;31;8;2016;UPBEAT STARTER - LANGUAGE BUILDER;270;1
9 DE JULIO;PEARSON EDUCACION;INGLES;1;9;2016;MY LIFE STARTER STUDENTS BOOK;300;1
9 DE JULIO;PEARSON EDUCACION;INGLES;5;9;2016;MY LIFE 1;300;1
9 DE JULIO;PEARSON EDUCACION;INGLES;7;9;2016;YAZOO 4- PUPILS BOOK;390;1
9 DE JULIO;PEARSON EDUCACION;INGLES;22;9;2016;DISCOVER ENGLISH 2 - WB;360;1
9 DE JULIO;PEARSON EDUCACION;INGLES;30;9;2016;UPBEAT STARTER SB;410;1
9 DE JULIO;PEARSON EDUCACION;INGLES;1;10;2016;WHAT´S UP STARTER 2ª EDC;380;1
9 DE JULIO;PEARSON EDUCACION;INGLES;27;10;2016;DISCOVER ENGLISH 1- WORKBOOK;360;1
9 DE JULIO;PEARSON EDUCACION;INGLES;27;10;2016;DISCOVER ENGLISH 1- STUDENTS BOOK;565;1
9 DE JULIO;PEARSON EDUCACION;INGLES;8;11;2016;DISCOVER ENGLISH 1- STUDENTS BOOK;504;1
9 DE JULIO;PEARSON EDUCACION;INGLES;9;11;2016;DISCOVER ENGLISH 1- WORKBOOK;324;1
9 DE JULIO;PEARSON EDUCACION;INGLES;21;11;2016;DISCOVER ENGLISH 1- STUDENTS BOOK;550;1
9 DE JULIO;PEARSON EDUCACION;INGLES;29;11;2016;MY LIFE STARTER STUDENTS BOOK;400;1
9 DE JULIO;PEARSON EDUCACION;MATEMATICA;22;7;2016;ESPECTROSCOPIA;650;1
9 DE JULIO;PEARSON EDUCACION;TEXTOS INGLES;15;6;2016;MY LIFE 1;300;1
9 DE JULIO;PEARSON EDUCACION;TEXTOS INGLES;21;6;2016;MY LIFE 1;300;1
9 DE JULIO;PEARSON EDUCACION;TEXTOS INGLES;29;6;2016;THATS IT 2;160;1
9 DE JULIO;PEARSON EDUCACION;TEXTOS INGLES;30;6;2016;THATS IT 2;170;1
9 DE JULIO;PEARSON EDUCACION;TEXTOS INGLES;13;7;2016;REAL LIFE PRE-INT;400;1
9 DE JULIO;TODOLIBRO;INFANTILES;25;7;2016;JUEGO Y APRENDO INGLES SUSTANTIVOS;300;1
